Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,Age,Gender,Date_Time,Date,Time,Location,WeekDay,No_Items_Added_InCart,No_Items_Removed_FromCart,No_Checkout_Initiated,cart_abandoned,Traffic Category,Order_Amount
6,189.8,0,0.0,9,208.8333333,0.0,0.015384615,70.31635146,0.0,11,2,2,Southern Region,2,New_Visitor,False,True,25,T,2023-11-17 11:16:07.868626332,2023-11-17,11:16:07.868626,Tamil Nadu,Thursday,3.0,0.0,1,0,Organic Search,377
8,129.9,0,0.0,70,1438.71,0.011351351,0.033766459,0.0,0.0,11,2,2,Northern Region,1,Returning_Visitor,False,False,62,T,2023-11-17 11:58:45.740310978,2023-11-17,11:58:45.740310,Delhi,Thursday,3.0,0.0,1,1,Direct Search,0
3,50.06666667,0,0.0,159,2184.484938,0.001851852,0.005588342,0.0,0.0,11,2,2,Central Region,4,Returning_Visitor,True,False,52,F,2023-11-17 12:41:23.611995624,2023-11-17,12:41:23.611995,Chhattisgarh,Friday,3.0,0.0,1,1,Amazon Homepage Recommendations,0
0,0.0,0,0.0,28,803.5833333,0.007142857,0.033333333,0.0,0.0,11,3,2,Unknown,15,Returning_Visitor,False,False,43,F,2023-11-17 13:24:01.483680270,2023-11-17,13:24:01.483680,Uttar Pradesh,Monday,4.0,0.0,2,1,Amazon Remarketing Ads,0
1,3.0,0,0.0,9,133.3666667,0.054545455,0.042424242,4.760328465,0.0,11,3,2,Union Territories,1,Returning_Visitor,False,True,12,F,2023-11-17 14:06:39.355364916,2023-11-17,14:06:39.355364,Ladakh,Monday,3.0,0.0,2,0,Direct Search,754
3,35.2,0,0.0,44,1535.666667,0.012765957,0.014184397,17.21022568,0.0,11,1,1,Western Region,3,Returning_Visitor,False,False,65,T,2023-11-17 14:49:17.227049562,2023-11-17,14:49:17.227049,Goa,Tuesday,3.0,0.0,1,1,Amazon Email Promotions,0
5,31.7,3,239.2,3,78.5,0.0,0.008333333,0.0,0.0,11,2,2,Western Region,5,New_Visitor,False,False,56,M,2023-11-17 15:31:55.098734208,2023-11-17,15:31:55.098734,Goa,Tuesday,4.0,0.0,1,1,Amazon Sponsored Products,0
6,159.7,1,72.6,44,531.72,0.0,0.003921569,0.0,0.0,11,2,2,Western Region,5,New_Visitor,False,False,65,T,2023-11-17 16:14:32.970418854,2023-11-17,16:14:32.970418,Maharashtra,Monday,3.0,0.0,1,1,Amazon Sponsored Products,0
5,246.6,0,0.0,46,1805.146667,0.012244898,0.02122449,0.0,0.0,11,2,2,Western Region,1,Returning_Visitor,False,False,49,M,2023-11-17 16:57:10.842103500,2023-11-17,16:57:10.842103,Maharashtra,Wednesday,3.0,0.0,2,1,Direct Search,0
2,227.6,0,0.0,115,5284.816825,0.0,0.002849003,0.0,0.0,11,2,2,North-Eastern Region,4,Returning_Visitor,False,False,15,F,2023-11-17 17:39:48.713788146,2023-11-17,17:39:48.713788,Tripura,Tuesday,3.0,0.0,2,1,Amazon Homepage Recommendations,0
9,215.5,1,12.0,12,245.6,0.0,0.0125,0.0,0.0,11,2,2,Northern Region,5,New_Visitor,False,False,42,M,2023-11-17 18:22:26.585472792,2023-11-17,18:22:26.585472,Himachal Pradesh,Thursday,4.0,0.0,2,1,Amazon Sponsored Products,0
0,0.0,0,0.0,24,950.0166667,0.009090909,0.027056277,0.0,0.0,11,2,2,Southern Region,20,Returning_Visitor,False,False,75,T,2023-11-17 19:05:04.457157438,2023-11-17,19:05:04.457157,Karnataka,Monday,3.0,0.0,2,1,Amazon Sponsored Brands,0
1,28.2,1,37.3,7,70.46666667,0.058333333,0.086904762,0.0,0.0,11,2,2,North-Eastern Region,20,Returning_Visitor,False,False,76,T,2023-11-17 19:47:42.328842084,2023-11-17,19:47:42.328842,Nagaland,Thursday,3.0,0.0,1,1,Amazon Sponsored Brands,0
8,173.4115512,0,0.0,162,5721.800123,0.001142857,0.009090249,17.79812649,0.0,11,2,2,North-Eastern Region,1,Returning_Visitor,False,False,24,T,2023-11-17 20:30:20.200526730,2023-11-17,20:30:20.200526,Mizoram,Monday,3.0,0.0,2,1,Direct Search,0
1,0.0,0,0.0,9,336.8833333,0.0,0.04,30.21969637,0.0,11,1,2,Southern Region,4,Returning_Visitor,False,True,62,M,2023-11-17 21:12:58.072211376,2023-11-17,21:12:58.072211,Tamil Nadu,Monday,3.0,0.0,2,0,Amazon Homepage Recommendations,754
8,217.4,2,67.4,24,428.3,0.0,0.007142857,0.0,0.0,11,2,4,North-Eastern Region,5,New_Visitor,False,False,56,M,2023-11-17 21:55:35.943896022,2023-11-17,21:55:35.943896,Mizoram,Monday,3.0,0.0,1,1,Amazon Sponsored Products,0
2,22.2,0,0.0,10,163.9,0.0,0.018181818,0.0,0.0,11,2,2,Western Region,2,Returning_Visitor,False,False,33,F,2023-11-17 22:38:13.815580668,2023-11-17,22:38:13.815580,Maharashtra,Monday,3.0,0.0,1,1,Organic Search,0
0,0.0,0,0.0,4,44.4,0.0,0.05,0.0,0.0,11,2,10,Union Territories,3,Returning_Visitor,False,False,68,F,2023-11-17 23:20:51.687265314,2023-11-17,23:20:51.687265,Andaman and Nicobar Islands,Monday,3.0,0.0,2,1,Amazon Email Promotions,0
18,608.14,6,733.8,168,4948.398759,0.006631763,0.013527508,10.15064372,0.0,11,2,2,Western Region,1,Returning_Visitor,True,False,59,T,2023-11-18 00:03:29.558949960,2023-11-18,00:03:29.558949,Gujarat,Sunday,3.0,0.0,2,1,Direct Search,0
3,444.7,0,0.0,59,3296.55,0.006666667,0.0265,0.0,0.0,11,2,2,Union Territories,13,Returning_Visitor,False,False,13,F,2023-11-18 00:46:07.430634606,2023-11-18,00:46:07.430634,Chandigarh,Wednesday,3.0,0.0,1,1,Amazon Prime Video,0
8,376.3333333,3,69.4,161,7263.957157,0.003592814,0.007729114,3.104019139,0.0,11,1,1,North-Eastern Region,3,Returning_Visitor,False,False,32,F,2023-11-18 01:28:45.302319252,2023-11-18,01:28:45.302319,Nagaland,Thursday,3.0,0.0,1,1,Amazon Email Promotions,0
1,81.6,0,0.0,10,107.2,0.018181818,0.027272727,0.0,0.0,11,2,2,Western Region,20,Returning_Visitor,False,False,40,T,2023-11-18 02:11:23.174003898,2023-11-18,02:11:23.174003,Maharashtra,Tuesday,3.0,0.0,1,1,Amazon Sponsored Brands,0
2,31.1,3,31.2,18,792.7333333,0.013043478,0.048115942,8.611221424,0.0,11,2,5,Eastern Region,20,Returning_Visitor,False,False,35,M,2023-11-18 02:54:01.045688542,2023-11-18,02:54:01.045688,West Bengal,Tuesday,3.0,0.0,2,1,Amazon Sponsored Brands,0
0,0.0,0,0.0,28,1555.601212,0.0,0.009511278,0.0,0.0,11,3,2,Union Territories,2,Returning_Visitor,False,False,28,M,2023-11-18 03:36:38.917373188,2023-11-18,03:36:38.917373,Chandigarh,Monday,3.0,0.0,1,1,Organic Search,0
9,294.6587879,2,97.64,107,3173.210417,0.003138528,0.00912201,5.866248908,0.0,11,1,1,Union Territories,2,Returning_Visitor,False,False,15,F,2023-11-18 04:19:16.789057834,2023-11-18,04:19:16.789057,Lakshadweep,Thursday,3.0,0.0,1,1,Organic Search,0
2,23.2,0,0.0,11,119.2,0.0,0.015384615,0.0,0.0,11,2,2,Northern Region,2,New_Visitor,True,False,79,F,2023-11-18 05:01:54.660742480,2023-11-18,05:01:54.660742,Delhi,Friday,3.0,0.0,2,1,Organic Search,0
0,0.0,0,0.0,26,2021.4,0.007692308,0.030769231,0.0,0.0,11,3,3,Southern Region,4,Returning_Visitor,False,False,31,T,2023-11-18 05:44:32.532427126,2023-11-18,05:44:32.532427,Andhra Pradesh,Tuesday,3.0,0.0,2,1,Amazon Homepage Recommendations,0
3,47.2,0,0.0,2,12.0,0.0,0.04,0.0,0.0,11,2,5,Northern Region,2,New_Visitor,False,False,18,F,2023-11-18 06:27:10.404111772,2023-11-18,06:27:10.404111,Himachal Pradesh,Thursday,3.0,0.0,2,1,Organic Search,0
0,0.0,0,0.0,8,65.4,0.05,0.15,0.0,0.0,11,1,1,Eastern Region,3,Returning_Visitor,False,False,26,T,2023-11-18 07:09:48.275796418,2023-11-18,07:09:48.275796,West Bengal,Thursday,3.0,0.0,1,1,Amazon Email Promotions,0
0,0.0,0,0.0,31,493.58,0.0,0.006451613,0.0,0.0,11,2,2,Eastern Region,2,Returning_Visitor,True,False,20,T,2023-11-18 07:52:26.147481064,2023-11-18,07:52:26.147481,Bihar,Sunday,3.0,0.0,1,1,Organic Search,0
16,314.505,0,0.0,37,1048.663333,0.0,0.008695652,87.25396293,0.0,11,1,1,Western Region,2,New_Visitor,False,True,77,F,2023-11-18 08:35:04.019165710,2023-11-18,08:35:04.019165,Maharashtra,Monday,3.0,0.0,1,0,Organic Search,377
0,0.0,0,0.0,55,1023.506667,0.0,0.009090909,45.71146255,0.0,11,2,2,Union Territories,4,Returning_Visitor,False,True,75,T,2023-11-18 09:17:41.890850356,2023-11-18,09:17:41.890850,Lakshadweep,Monday,3.0,0.0,1,0,Amazon Homepage Recommendations,377
0,0.0,0,0.0,5,44.8,0.0,0.033333333,50.36347405,0.0,11,4,1,Northern Region,1,Returning_Visitor,False,True,52,M,2023-11-18 10:00:19.762535002,2023-11-18,10:00:19.762535,Haryana,Tuesday,2.0,0.0,1,0,Direct Search,377
0,0.0,2,17.2,93,5496.25,0.003191489,0.014078014,0.139200623,0.0,11,2,2,Union Territories,1,Returning_Visitor,False,True,83,M,2023-11-18 10:42:57.634219648,2023-11-18,10:42:57.634219,Dadra and Nagar Haveli,Tuesday,3.0,0.0,2,0,Direct Search,754
0,0.0,0,0.0,20,526.8,0.0,0.010526316,104.2012273,0.0,11,2,2,Northern Region,2,Returning_Visitor,False,True,29,M,2023-11-18 11:25:35.505904294,2023-11-18,11:25:35.505904,Uttarakhand,Monday,3.0,0.0,2,0,Organic Search,754
2,140.1666667,4,244.3,14,307.4435055,0.044444444,0.067397661,0.0,0.0,11,3,2,Northern Region,1,Returning_Visitor,False,False,21,T,2023-11-18 12:08:13.377588940,2023-11-18,12:08:13.377588,Uttarakhand,Monday,2.0,0.0,1,1,Direct Search,0
10,515.6133333,3,85.14,50,1558.62,0.003636364,0.011878788,12.12586885,0.0,11,3,2,Union Territories,4,Returning_Visitor,True,True,35,M,2023-11-18 12:50:51.249273586,2023-11-18,12:50:51.249273,Daman and Diu,Friday,3.0,0.0,2,0,Amazon Homepage Recommendations,754
0,0.0,0,0.0,30,469.1,0.0,0.015,0.0,0.0,11,2,4,Northern Region,4,Returning_Visitor,False,False,83,T,2023-11-18 13:33:29.120958232,2023-11-18,13:33:29.120958,Himachal Pradesh,Monday,3.0,0.0,2,1,Amazon Homepage Recommendations,0
2,20.2,0,0.0,16,357.4,0.0,0.011111111,0.0,0.0,11,2,2,Southern Region,2,New_Visitor,True,False,50,M,2023-11-18 14:16:06.992642878,2023-11-18,14:16:06.992642,Karnataka,Friday,3.0,0.0,1,1,Organic Search,0
1,19.2,0,0.0,42,2197.0,0.0,0.013636364,0.0,0.0,11,2,2,Southern Region,1,Returning_Visitor,False,False,37,T,2023-11-18 14:58:44.864327524,2023-11-18,14:58:44.864327,Telangana,Thursday,3.0,0.0,2,1,Direct Search,0
1,47.4,0,0.0,6,146.4,0.022222222,0.062962963,29.65880372,0.0,11,2,2,Eastern Region,2,Returning_Visitor,False,False,23,M,2023-11-18 15:41:22.736012170,2023-11-18,15:41:22.736012,Sikkim,Thursday,3.0,0.0,2,1,Organic Search,0
0,0.0,0,0.0,15,150.4,0.0,0.013333333,0.0,0.0,11,2,2,Union Territories,20,Returning_Visitor,False,False,85,T,2023-11-18 16:24:00.607696816,2023-11-18,16:24:00.607696,Lakshadweep,Monday,3.0,0.0,1,1,Amazon Sponsored Brands,0
7,168.7,0,0.0,34,1062.704762,0.005405405,0.013719827,0.0,0.0,11,2,2,Union Territories,2,New_Visitor,False,False,29,M,2023-11-18 17:06:38.479381462,2023-11-18,17:06:38.479381,Lakshadweep,Wednesday,3.0,1.0,1,1,Organic Search,0
0,0.0,0,0.0,16,566.4866667,0.0,0.039365079,18.30205576,0.0,11,3,2,North-Eastern Region,1,Returning_Visitor,False,True,73,F,2023-11-18 17:49:16.351066108,2023-11-18,17:49:16.351066,Mizoram,Thursday,3.0,0.0,2,0,Direct Search,754
5,178.92,1,6.0,33,1017.576667,0.013157895,0.011842105,0.0,0.0,11,3,2,Central Region,3,Returning_Visitor,False,False,83,F,2023-11-18 18:31:54.222750754,2023-11-18,18:31:54.222750,Madhya Pradesh,Thursday,3.0,0.0,2,1,Amazon Email Promotions,0
0,0.0,0,0.0,16,690.3133333,0.028571429,0.057142857,0.0,0.0,11,2,2,Southern Region,1,Returning_Visitor,False,False,25,T,2023-11-18 19:14:32.094435400,2023-11-18,19:14:32.094435,Tamil Nadu,Monday,3.0,1.0,1,1,Direct Search,0
2,26.2,0,0.0,4,487.6,0.0,0.025,0.0,0.0,11,2,2,Union Territories,4,Returning_Visitor,False,False,51,T,2023-11-18 19:57:09.966120046,2023-11-18,19:57:09.966120,Ladakh,Monday,3.0,0.0,2,1,Amazon Homepage Recommendations,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,11,3,2,Union Territories,4,Returning_Visitor,True,False,12,T,2023-11-18 20:39:47.837804692,2023-11-18,20:39:47.837804,Lakshadweep,Sunday,3.0,0.0,1,1,Amazon Homepage Recommendations,0
7,46.3,0,0.0,2,9.0,0.0,0.025,0.0,0.0,11,2,4,Northern Region,2,New_Visitor,False,False,26,F,2023-11-18 21:22:25.709489338,2023-11-18,21:22:25.709489,Delhi,Wednesday,3.0,0.0,2,1,Organic Search,0
0,0.0,0,0.0,3,24.0,0.0,0.066666667,0.0,0.0,11,2,2,Northern Region,3,Returning_Visitor,False,False,34,M,2023-11-18 22:05:03.581173984,2023-11-18,22:05:03.581173,Uttarakhand,Tuesday,3.0,0.0,1,1,Amazon Email Promotions,0
5,209.2,0,0.0,18,447.1666667,0.008695652,0.041304348,0.0,0.0,11,1,1,Eastern Region,1,Returning_Visitor,False,False,30,F,2023-11-18 22:47:41.452858630,2023-11-18,22:47:41.452858,Jharkhand,Tuesday,3.0,0.0,1,1,Direct Search,0
0,0.0,0,0.0,22,1190.941667,0.0,0.003174603,0.0,0.0,11,3,2,Eastern Region,6,New_Visitor,True,False,78,T,2023-11-18 23:30:19.324543276,2023-11-18,23:30:19.324543,Odisha,Friday,3.0,0.0,1,1,Social Media Ads,0
2,55.4,2,96.8,26,600.5733333,0.013793103,0.022413793,2.812474051,0.0,11,2,2,Union Territories,2,Returning_Visitor,False,False,77,M,2023-11-19 00:12:57.196227922,2023-11-19,00:12:57.196227,Daman and Diu,Thursday,3.0,0.0,1,1,Organic Search,0
0,0.0,0,0.0,3,34.2,0.066666667,0.1,0.0,0.0,11,3,2,Union Territories,13,Returning_Visitor,False,False,29,F,2023-11-19 00:55:35.067912568,2023-11-19,00:55:35.067912,Dadra and Nagar Haveli,Monday,3.0,0.0,1,1,Amazon Prime Video,0
0,0.0,0,0.0,28,527.8333333,0.02962963,0.048148148,0.0,0.0,11,2,2,North-Eastern Region,13,Returning_Visitor,False,False,14,T,2023-11-19 01:38:12.939597214,2023-11-19,01:38:12.939597,Tripura,Monday,3.0,0.0,1,1,Amazon Prime Video,0
7,103.6,0,0.0,72,1933.559259,0.005333333,0.026377261,7.806338478,0.0,11,2,2,Central Region,2,Returning_Visitor,False,False,31,F,2023-11-19 02:20:50.811281860,2023-11-19,02:20:50.811281,Chhattisgarh,Tuesday,3.0,0.0,1,1,Organic Search,0
2,182.4,0,0.0,27,1165.944762,0.0,0.007407407,0.0,0.0,11,2,4,Western Region,11,New_Visitor,True,False,79,F,2023-11-19 03:03:28.682966506,2023-11-19,03:03:28.682966,Goa,Sunday,3.0,0.0,2,1,Amazon Deals & Coupons Websites,0
15,190.55,2,6.0,21,280.65,0.031313131,0.043198653,0.0,0.0,11,1,1,North-Eastern Region,3,Returning_Visitor,False,False,35,M,2023-11-19 03:46:06.554651152,2023-11-19,03:46:06.554651,Tripura,Thursday,3.0,1.0,2,1,Amazon Email Promotions,0
5,161.1076923,5,108.3,44,2982.063248,0.016352201,0.037389344,5.721365099,0.0,11,1,1,North-Eastern Region,1,Returning_Visitor,False,True,54,M,2023-11-19 04:28:44.426335798,2023-11-19,04:28:44.426335,Assam,Wednesday,3.0,0.0,1,0,Direct Search,377
2,33.2,0,0.0,1,7.0,0.0,0.0,0.0,0.0,11,2,5,Union Territories,2,New_Visitor,True,False,74,M,2023-11-19 05:11:22.298020444,2023-11-19,05:11:22.298020,Chandigarh,Friday,3.0,0.0,1,1,Organic Search,0
0,0.0,0,0.0,9,152.0,0.111111111,0.155555556,0.0,0.0,11,2,2,Northern Region,1,Returning_Visitor,True,False,81,F,2023-11-19 05:54:00.169705090,2023-11-19,05:54:00.169705,Punjab,Friday,3.0,0.0,2,1,Direct Search,0
8,308.5859649,0,0.0,67,1784.755219,0.000352113,0.001928521,0.384720286,0.0,11,3,2,Union Territories,2,Returning_Visitor,False,False,33,T,2023-11-19 06:36:38.041389736,2023-11-19,06:36:38.041389,Lakshadweep,Monday,3.0,0.0,1,1,Organic Search,0
4,1660.3,0,0.0,2,45.7,0.0,0.016666667,113.9293434,0.0,11,2,10,North-Eastern Region,2,Returning_Visitor,False,True,26,M,2023-11-19 07:19:15.913074382,2023-11-19,07:19:15.913074,Manipur,Thursday,3.0,0.0,1,0,Organic Search,377
2,36.2,0,0.0,22,1805.083333,0.0,0.008695652,3.586636448,0.0,11,2,2,Central Region,2,Returning_Visitor,True,True,65,M,2023-11-19 08:01:53.784759028,2023-11-19,08:01:53.784759,Chhattisgarh,Saturday,3.0,0.0,1,0,Organic Search,377
13,913.5222222,3,141.88,29,1293.652222,0.002631579,0.020570175,1.483746347,0.0,11,2,2,Southern Region,2,Returning_Visitor,True,False,34,T,2023-11-19 08:44:31.656443674,2023-11-19,08:44:31.656443,Kerala,Saturday,3.0,0.0,1,1,Organic Search,0
0,0.0,0,0.0,20,616.5,0.0,0.01,0.0,0.0,11,3,3,Western Region,3,New_Visitor,False,False,55,M,2023-11-19 09:27:09.528128320,2023-11-19,09:27:09.528128,Goa,Thursday,3.0,0.0,1,1,Amazon Email Promotions,0
6,180.0666667,0,0.0,3,111.8,0.0,0.007142857,0.0,0.0,11,2,2,Northern Region,5,New_Visitor,True,False,32,F,2023-11-19 10:09:47.399812966,2023-11-19,10:09:47.399812,Haryana,Saturday,3.0,0.0,1,1,Amazon Sponsored Products,0
1,20.2,0,0.0,77,3107.173333,0.002597403,0.017041847,18.74860165,0.0,11,2,2,Union Territories,1,Returning_Visitor,False,True,64,F,2023-11-19 10:52:25.271497612,2023-11-19,10:52:25.271497,Daman and Diu,Tuesday,2.0,0.0,2,0,Direct Search,754
0,0.0,0,0.0,15,478.26,0.0,0.015384615,0.0,0.0,11,2,2,Southern Region,20,Returning_Visitor,False,False,39,F,2023-11-19 11:35:03.143182256,2023-11-19,11:35:03.143182,Andhra Pradesh,Thursday,3.0,0.0,1,1,Amazon Sponsored Brands,0
0,0.0,0,0.0,15,598.6,0.0,0.033333333,0.0,0.0,11,2,2,Union Territories,2,Returning_Visitor,False,False,81,F,2023-11-19 12:17:41.014866902,2023-11-19,12:17:41.014866,Andaman and Nicobar Islands,Monday,3.0,0.0,2,1,Organic Search,0
0,0.0,0,0.0,41,747.9077778,0.027526132,0.048583043,0.0,0.0,11,1,1,Southern Region,3,Returning_Visitor,False,False,66,T,2023-11-19 13:00:18.886551548,2023-11-19,13:00:18.886551,Tamil Nadu,Monday,4.0,0.0,1,1,Amazon Email Promotions,0
5,74.4,0,0.0,140,2810.797158,0.001909722,0.016226074,0.0,0.0,11,2,2,Union Territories,4,Returning_Visitor,True,False,33,T,2023-11-19 13:42:56.758236194,2023-11-19,13:42:56.758236,Dadra and Nagar Haveli,Sunday,3.0,0.0,1,1,Amazon Homepage Recommendations,0
0,0.0,0,0.0,29,453.9,0.101149425,0.128275862,0.0,0.0,11,1,1,Central Region,3,Returning_Visitor,False,False,61,M,2023-11-19 14:25:34.629920840,2023-11-19,14:25:34.629920,Madhya Pradesh,Wednesday,3.0,0.0,2,1,Amazon Email Promotions,0
3,94.6,0,0.0,1,4.0,0.0,0.05,0.0,0.0,11,2,2,Northern Region,2,New_Visitor,False,False,73,T,2023-11-19 15:08:12.501605486,2023-11-19,15:08:12.501605,Himachal Pradesh,Monday,3.0,0.0,1,1,Organic Search,0
0,0.0,1,105.1333333,17,526.3761905,0.052941176,0.045751634,0.0,0.0,11,3,2,Eastern Region,13,Returning_Visitor,False,False,16,F,2023-11-19 15:50:50.373290132,2023-11-19,15:50:50.373290,Sikkim,Tuesday,3.0,1.0,2,1,Amazon Prime Video,0
2,73.95833333,0,0.0,17,864.9983333,0.025,0.0375,27.83116147,0.0,11,3,2,Eastern Region,1,Returning_Visitor,False,True,69,M,2023-11-19 16:33:28.244974778,2023-11-19,16:33:28.244974,Odisha,Thursday,3.0,0.0,2,0,Direct Search,754
0,0.0,0,0.0,2,252.8,0.0,0.1,0.0,0.0,11,2,5,Eastern Region,13,Returning_Visitor,True,False,37,F,2023-11-19 17:16:06.116659424,2023-11-19,17:16:06.116659,Jharkhand,Friday,3.0,0.0,2,1,Amazon Prime Video,0
0,0.0,0,0.0,15,269.4,0.053333333,0.064444444,0.0,0.0,11,2,2,Northern Region,1,Returning_Visitor,False,False,26,T,2023-11-19 17:58:43.988344070,2023-11-19,17:58:43.988344,Punjab,Thursday,3.0,0.0,2,1,Direct Search,0
9,177.2,0,0.0,34,817.4333333,0.0,0.011111111,0.0,0.0,11,2,2,Eastern Region,2,Returning_Visitor,False,False,48,M,2023-11-19 18:41:21.860028716,2023-11-19,18:41:21.860028,Odisha,Tuesday,3.0,0.0,1,1,Organic Search,0
0,0.0,0,0.0,40,589.5,0.018333333,0.034416667,0.0,0.0,11,3,2,Union Territories,1,Returning_Visitor,True,False,14,F,2023-11-19 19:23:59.731713362,2023-11-19,19:23:59.731713,Daman and Diu,Friday,3.0,0.0,2,1,Direct Search,0
4,94.86666667,0,0.0,22,812.1357143,0.008333333,0.042708333,18.08644865,0.0,11,3,2,Union Territories,4,Returning_Visitor,False,True,27,T,2023-11-19 20:06:37.603398008,2023-11-19,20:06:37.603398,Ladakh,Tuesday,3.0,0.0,1,0,Amazon Homepage Recommendations,377
2,33.4,0,0.0,35,1795.925,0.0,0.01,0.0,0.0,11,2,2,Southern Region,3,Returning_Visitor,False,False,51,T,2023-11-19 20:49:15.475082654,2023-11-19,20:49:15.475082,Puducherry,Tuesday,3.0,0.0,1,1,Amazon Email Promotions,0
2,143.8,2,94.8,23,890.1952381,0.0,0.004166667,0.0,0.0,11,2,2,Southern Region,1,New_Visitor,False,False,71,T,2023-11-19 21:31:53.346767300,2023-11-19,21:31:53.346767,Karnataka,Thursday,3.0,0.0,1,1,Direct Search,0
7,327.2357143,4,260.0,42,443.4990476,0.0,0.022666667,18.50321705,0.0,11,2,4,Western Region,1,Returning_Visitor,False,True,58,M,2023-11-19 22:14:31.218451946,2023-11-19,22:14:31.218451,Gujarat,Monday,3.0,0.0,1,0,Direct Search,377
2,16.2,0,0.0,4,60.6,0.025,0.075,0.0,0.0,11,2,4,Union Territories,3,Returning_Visitor,False,True,25,M,2023-11-19 22:57:09.090136592,2023-11-19,22:57:09.090136,Dadra and Nagar Haveli,Wednesday,3.0,1.0,2,0,Amazon Email Promotions,754
0,0.0,0,0.0,13,748.2333333,0.0,0.0,0.0,0.0,11,1,1,Northern Region,2,Returning_Visitor,False,False,22,F,2023-11-19 23:39:46.961821238,2023-11-19,23:39:46.961821,Punjab,Tuesday,3.0,0.0,1,1,Organic Search,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,11,3,2,Eastern Region,1,Returning_Visitor,True,False,38,T,2023-11-20 00:22:24.833505884,2023-11-20,00:22:24.833505,Sikkim,Saturday,3.0,0.0,1,1,Direct Search,0
5,57.4,0,0.0,21,423.5,0.0,0.008695652,0.0,0.0,11,2,2,Union Territories,2,Returning_Visitor,False,False,32,T,2023-11-20 01:05:02.705190530,2023-11-20,01:05:02.705190,Andaman and Nicobar Islands,Monday,3.0,0.0,1,1,Organic Search,0
7,186.6666667,7,790.0066667,57,1720.444748,0.000980392,0.007866316,3.801048407,0.0,11,3,2,North-Eastern Region,2,Returning_Visitor,True,False,19,F,2023-11-20 01:47:40.576875176,2023-11-20,01:47:40.576875,Mizoram,Friday,4.0,0.0,1,1,Organic Search,0
3,54.8,1,28.2,24,203.0677778,0.0,0.008,44.35972562,0.0,11,2,2,Southern Region,4,Returning_Visitor,False,True,12,M,2023-11-20 02:30:18.448559822,2023-11-20,02:30:18.448559,Andhra Pradesh,Monday,3.0,0.0,1,0,Amazon Homepage Recommendations,377
1,27.2,0,0.0,9,396.0,0.0,0.02,0.0,0.0,11,2,4,Unknown,2,Returning_Visitor,False,False,51,M,2023-11-20 03:12:56.320244468,2023-11-20,03:12:56.320244,Uttar Pradesh,Monday,3.0,0.0,2,1,Organic Search,0
19,341.8166667,1,51.4,429,9661.585763,0.00304414,0.012547206,3.459384236,0.0,11,2,2,Western Region,1,Returning_Visitor,False,False,43,T,2023-11-20 03:55:34.191929114,2023-11-20,03:55:34.191929,Maharashtra,Monday,3.0,0.0,2,1,Direct Search,0
4,80.6,0,0.0,39,639.4933333,0.0,0.005,0.0,0.0,11,1,2,Southern Region,20,Returning_Visitor,False,False,80,M,2023-11-20 04:38:12.063613760,2023-11-20,04:38:12.063613,Puducherry,Monday,3.0,0.0,2,1,Amazon Sponsored Brands,0
0,0.0,1,0.0,65,934.8704274,0.008080808,0.036336088,0.0,0.0,11,1,1,Western Region,2,Returning_Visitor,True,False,32,F,2023-11-20 05:20:49.935298406,2023-11-20,05:20:49.935298,Maharashtra,Saturday,3.0,0.0,2,1,Organic Search,0
0,0.0,0,0.0,54,3371.05,0.003773585,0.022012579,0.0,0.0,11,2,4,Southern Region,3,Returning_Visitor,False,False,31,M,2023-11-20 06:03:27.806983052,2023-11-20,06:03:27.806983,Kerala,Monday,3.0,0.0,1,1,Amazon Email Promotions,0
3,240.8,1,4.0,13,279.8333333,0.0,0.00625,0.0,0.0,11,3,2,Southern Region,2,Returning_Visitor,False,False,45,M,2023-11-20 06:46:05.678667698,2023-11-20,06:46:05.678667,Andhra Pradesh,Monday,3.0,1.0,2,1,Organic Search,0
1,0.0,0,0.0,3,58.6,0.0,0.05,113.3238614,0.0,11,2,2,Southern Region,2,Returning_Visitor,True,True,74,T,2023-11-20 07:28:43.550352344,2023-11-20,07:28:43.550352,Andhra Pradesh,Sunday,3.0,0.0,1,0,Organic Search,377
3,16.0,0,0.0,63,3908.754762,0.0,0.001587302,1.298232174,0.0,11,4,1,Union Territories,4,Returning_Visitor,False,False,30,T,2023-11-20 08:11:21.422036990,2023-11-20,08:11:21.422036,Andaman and Nicobar Islands,Monday,3.0,0.0,2,1,Amazon Homepage Recommendations,0
0,0.0,1,105.8,44,868.1636364,0.0,0.036803966,9.550627398,0.0,11,2,6,Southern Region,2,Returning_Visitor,False,False,62,M,2023-11-20 08:53:59.293721636,2023-11-20,08:53:59.293721,Kerala,Monday,2.0,0.0,2,1,Organic Search,0
1,52.4,0,0.0,16,176.1,0.0,0.011764706,0.0,0.0,11,1,1,Unknown,5,Returning_Visitor,True,False,31,T,2023-11-20 09:36:37.165406282,2023-11-20,09:36:37.165406,Uttar Pradesh,Sunday,3.0,0.0,2,1,Amazon Sponsored Products,0
